2023-11-01 00:00:00,2023-11-24 00:00:00,23,0.898406374501992
2023-11-01 00:00:00,2023-11-27 00:00:00,26,0.8864541832669323
2023-11-01 00:00:00,2023-11-28 00:00:00,27,0.8705179282868526
2023-11-01 00:00:00,2023-11-29 00:00:00,28,0.8605577689243028
2023-11-01 00:00:00,2023-11-30 00:00:00,29,0.8764940239043825
2023-11-01 00:00:00,2023-12-01 00:00:00,30,0.900398406374502
2023-12-06 00:00:00,2023-12-07 00:00:00,1,0.6135458167330677
2023-12-06 00:00:00,2023-12-08 00:00:00,2,0.6533864541832669
2023-12-06 00:00:00,2023-12-11 00:00:00,5,0.7888446215139442
2023-12-06 00:00:00,2023-12-12 00:00:00,6,0.7589641434262948
2023-12-06 00:00:00,2023-12-13 00:00:00,7,0.9262948207171314
2023-12-06 00:00:00,2023-12-14 00:00:00,8,0.8804780876494024
2023-12-06 00:00:00,2023-12-15 00:00:00,9,0.8266932270916335
2023-12-06 00:00:00,2023-12-18 00:00:00,12,0.8466135458167331
2023-12-06 00:00:00,2023-12-19 00:00:00,13,0.8625498007968128
2023-12-06 00:00:00,2023-12-20 00:00:00,14,0.7629482071713147
2023-12-06 00:00:00,2023-12-21 00:00:00,15,0.8047808764940239
2023-12-06 00:00:00,2023-12-22 00:00:00,16,0.8266932270916335
2023-12-06 00:00:00,2023-12-26 00:00:00,20,0.848605577689243
2023-12-06 00:00:00,2023-12-27 00:00:00,21,0.8326693227091634
2023-12-06 00:00:00,2023-12-28 00:00:00,22,0.850597609561753
2023-12-06 00:00:00,2023-12-29 00:00:00,23,0.8545816733067729
2023-12-06 00:00:00,2024-01-02 00:00:00,27,0.8864541832669323
2023-12-06 00:00:00,2024-01-03 00:00:00,28,0.848605577689243
2023-12-06 00:00:00,2024-01-04 00:00:00,29,0.8466135458167331
2023-12-06 00:00:00,2024-01-05 00:00:00,30,0.8326693227091634
2024-01-03 00:00:00,2024-01-04 00:00:00,1,0.49203187250996017
2024-01-03 00:00:00,2024-01-05 00:00:00,2,0.5039840637450199
2024-01-03 00:00:00,2024-01-08 00:00:00,5,0.7390438247011952
2024-01-03 00:00:00,2024-01-09 00:00:00,6,0.6294820717131474
2024-01-03 00:00:00,2024-01-10 00:00:00,7,0.6294820717131474
2024-01-03 00:00:00,2024-01-11 00:00:00,8,0.5737051792828686
2024-01-03 00:00:00,2024-01-12 00:00:00,9,0.5577689243027888
2024-01-03 00:00:00,2024-01-16 00:00:00,13,0.47410358565737054
2024-01-03 00:00:00,2024-01-17 00:00:00,14,0.41832669322709165
2024-01-03 00:00:00,2024-01-18 00:00:00,15,0.4721115537848606
2024-01-03 00:00:00,2024-01-19 00:00:00,16,0.5139442231075697
2024-01-03 00:00:00,2024-01-22 00:00:00,19,0.5856573705179283
2024-01-03 00:00:00,2024-01-23 00:00:00,20,0.5756972111553785
2024-01-03 00:00:00,2024-01-24 00:00:00,21,0.5199203187250996
2024-01-03 00:00:00,2024-01-25 00:00:00,22,0.5856573705179283
2024-01-03 00:00:00,2024-01-26 00:00:00,23,0.601593625498008
2024-01-03 00:00:00,2024-01-29 00:00:00,26,0.6414342629482072
2024-01-03 00:00:00,2024-01-30 00:00:00,27,0.6374501992031872
2024-01-03 00:00:00,2024-01-31 00:00:00,28,0.5597609561752988
2024-01-03 00:00:00,2024-02-01 00:00:00,29,0.5896414342629482
2024-01-03 00:00:00,2024-02-02 00:00:00,30,0.5737051792828686
2024-02-07 00:00:00,2024-02-08 00:00:00,1,0.5298804780876494
2024-02-07 00:00:00,2024-02-09 00:00:00,2,0.5816733067729084
2024-02-07 00:00:00,2024-02-12 00:00:00,5,0.6673306772908366
2024-02-07 00:00:00,2024-02-13 00:00:00,6,0.32669322709163345
2024-02-07 00:00:00,2024-02-14 00:00:00,7,0.50199203187251
2024-02-07 00:00:00,2024-02-15 00:00:00,8,0.6812749003984063
2024-02-07 00:00:00,2024-02-16 00:00:00,9,0.6095617529880478
2024-02-07 00:00:00,2024-02-20 00:00:00,13,0.5816733067729084
2024-02-07 00:00:00,2024-02-21 00:00:00,14,0.6354581673306773
2024-02-07 00:00:00,2024-02-22 00:00:00,15,0.7171314741035857
2024-02-07 00:00:00,2024-02-23 00:00:00,16,0.7410358565737052
2024-02-07 00:00:00,2024-02-26 00:00:00,19,0.6693227091633466
2024-02-07 00:00:00,2024-02-27 00:00:00,20,0.7131474103585658
2024-02-07 00:00:00,2024-02-28 00:00:00,21,0.6992031872509961
